count,date,time,id7 54 
1,2024-11-08,10:30:26.192
2,2024-11-08,10:31:32.725
3,2024-11-08,10:32:08.744
4,2024-11-08,10:32:36.720
5,2024-11-08,10:32:56.379
6,2024-11-08,10:34:03.003
7,2024-11-08,10:34:51.730
8,2024-11-08,10:35:16.923
9,2024-11-08,10:35:56.077
10,2024-11-08,10:36:48.887
11,2024-11-08,10:38:38.412
12,2024-11-08,10:39:13.749
13,2024-11-08,10:39:42.242
14,2024-11-08,10:43:06.579
15,2024-11-08,10:43:46.623
16,2024-11-08,10:44:01.120
17,2024-11-08,10:44:47.581
18,2024-11-08,10:47:02.783
19,2024-11-08,10:49:07.355
20,2024-11-08,10:49:12.399
21,2024-11-08,10:49:39.229
22,2024-11-08,10:49:41.970
23,2024-11-08,10:49:48.729
24,2024-11-08,10:49:59.737
25,2024-11-08,10:52:24.321
26,2024-11-08,10:53:04.828
27,2024-11-08,10:53:13.055
28,2024-11-08,10:53:13.400
29,2024-11-08,10:54:04.108
30,2024-11-08,10:54:29.112
31,2024-11-08,10:55:27.622
32,2024-11-08,10:56:30.840
33,2024-11-08,10:57:07.601
34,2024-11-08,10:57:54.470
35,2024-11-08,10:59:28.077
36,2024-11-08,10:59:47.862
37,2024-11-08,10:59:52.454
38,2024-11-08,11:02:39.400
39,2024-11-08,11:03:51.657
40,2024-11-08,11:04:03.533
41,2024-11-08,11:04:29.075
42,2024-11-08,11:05:06.652
43,2024-11-08,11:05:38.719
44,2024-11-08,11:05:57.306
45,2024-11-08,11:06:16.265
46,2024-11-08,11:06:16.783
47,2024-11-08,11:06:53.874
48,2024-11-08,11:07:19.085
49,2024-11-08,11:07:35.277
50,2024-11-08,11:08:14.780
51,2024-11-08,11:08:30.151
52,2024-11-08,11:09:19.786
53,2024-11-08,11:11:56.158
54,2024-11-08,11:13:59.488
